date,hm,ta,power demand(MW),holiday_name,weekday,weekend,spring,summer,autoum,winter,is_holiday_dummies
2024-11-02 15:00,61.09677419,21.15483871,51026,,0,1,0,0,1,0,0
2024-11-02 16:00,61.55913978,20.80107527,53443,,0,1,0,0,1,0,0
2024-11-02 17:00,66.04301075,19.68387097,56100,,0,1,0,0,1,0,0
2024-11-02 18:00,75.35483871,17.67096774,58214,,0,1,0,0,1,0,0
2024-11-02 19:00,80.47311828,16.47741935,59538,,0,1,0,0,1,0,0
2024-11-02 20:00,83.88172043,15.57634409,59239,,0,1,0,0,1,0,0
2024-11-02 21:00,86.83870968,14.77311828,58528,,0,1,0,0,1,0,0
2024-11-02 22:00,88.86021505,14.04301075,57276,,0,1,0,0,1,0,0
2024-11-02 23:00,90.19354839,13.45268817,57115,,0,1,0,0,1,0,0
2024-11-03 0:00,91.35483871,12.95053763,54197,,0,1,0,0,1,0,0
2024-11-03 1:00,92.27956989,12.4655914,52557,,0,1,0,0,1,0,0
2024-11-03 2:00,93.25806452,12.07204301,50542,,0,1,0,0,1,0,0
2024-11-03 3:00,93.66666667,11.67849462,49123,,0,1,0,0,1,0,0
2024-11-03 4:00,94.37634409,11.31827957,48616,,0,1,0,0,1,0,0
2024-11-03 5:00,94.25806452,11.04301075,48631,,0,1,0,0,1,0,0
2024-11-03 6:00,94.51612903,10.75268817,49345,,0,1,0,0,1,0,0
2024-11-03 7:00,94.65591398,10.5655914,50393,,0,1,0,0,1,0,0
2024-11-03 8:00,93.58064516,11.39784946,50307,,0,1,0,0,1,0,0
2024-11-03 9:00,87.15053763,13.5688172,47989,,0,1,0,0,1,0,0
2024-11-03 10:00,78.12903226,15.90215054,45406,,0,1,0,0,1,0,0
2024-11-03 11:00,67.41935484,18.06666667,43495,,0,1,0,0,1,0,0
2024-11-03 12:00,60.04301075,19.67634409,41905,,0,1,0,0,1,0,0
2024-11-03 13:00,55.2688172,20.7172043,41935,,0,1,0,0,1,0,0
2024-11-03 14:00,53.24731183,21.1172043,43587,,0,1,0,0,1,0,0
2024-11-03 15:00,53.47311828,21.17311828,46025,,0,1,0,0,1,0,0
2024-11-03 16:00,55.43010753,20.66236559,49662,,0,1,0,0,1,0,0
2024-11-03 17:00,63.66666667,18.96666667,53780,,0,1,0,0,1,0,0
2024-11-03 18:00,74.69892473,16.67849462,57255,,0,1,0,0,1,0,0
2024-11-03 19:00,81.48387097,15.29354839,59190,,0,1,0,0,1,0,0
2024-11-03 20:00,85.08602151,14.4655914,59052,,0,1,0,0,1,0,0
2024-11-03 21:00,87.56989247,13.93010753,58272,,0,1,0,0,1,0,0
2024-11-03 22:00,88.98924731,13.4688172,57073,,0,1,0,0,1,0,0
2024-11-03 23:00,90.27956989,13.00322581,55910,,0,1,0,0,1,0,0
2024-11-04 0:00,91.2688172,12.69354839,60149,,1,0,0,0,1,0,0
2024-11-04 1:00,91.80645161,12.3827957,51146,,1,0,0,0,1,0,0
2024-11-04 2:00,91.82795699,12.35268817,49315,,1,0,0,0,1,0,0
2024-11-04 3:00,92.25806452,12.33010753,48319,,1,0,0,0,1,0,0
2024-11-04 4:00,92.70967742,12.31075269,48062,,1,0,0,0,1,0,0
2024-11-04 5:00,92.5483871,12.34623656,48688,,1,0,0,0,1,0,0
2024-11-04 6:00,92.68817204,12.31182796,50660,,1,0,0,0,1,0,0
2024-11-04 7:00,92.66666667,12.30537634,54624,,1,0,0,0,1,0,0
2024-11-04 8:00,92.56989247,12.92580645,59618,,1,0,0,0,1,0,0
2024-11-04 9:00,89.11827957,14.32688172,63925,,1,0,0,0,1,0,0
2024-11-04 10:00,81.55913978,16.1344086,64311,,1,0,0,0,1,0,0
2024-11-04 11:00,74.09677419,17.52043011,63458,,1,0,0,0,1,0,0
2024-11-04 12:00,65.23655914,18.73655914,60865,,1,0,0,0,1,0,0
2024-11-04 13:00,57.27956989,19.48817204,57104,,1,0,0,0,1,0,0
2024-11-04 14:00,52.48387097,19.76129032,59838,,1,0,0,0,1,0,0
2024-11-04 15:00,48.8172043,19.6688172,61794,,1,0,0,0,1,0,0
2024-11-04 16:00,48.21505376,18.87311828,64163,,1,0,0,0,1,0,0
2024-11-04 17:00,54.29032258,17.21505376,67116,,1,0,0,0,1,0,0
2024-11-04 18:00,60.2688172,15.37526882,68219,,1,0,0,0,1,0,0
2024-11-04 19:00,64.56989247,14.10752688,68524,,1,0,0,0,1,0,0
2024-11-04 20:00,67.46236559,13.17204301,67275,,1,0,0,0,1,0,0
2024-11-04 21:00,69.51612903,12.35591398,64955,,1,0,0,0,1,0,0
2024-11-04 22:00,71.09677419,11.68924731,62851,,1,0,0,0,1,0,0
2024-11-04 23:00,71.66666667,11.22795699,61937,,1,0,0,0,1,0,0
2024-11-05 0:00,72.59139785,10.77526882,60674,,1,0,0,0,1,0,0
2024-11-05 1:00,72.67741935,10.46451613,56385,,1,0,0,0,1,0,0
2024-11-05 2:00,73.83870968,10.0344086,54530,,1,0,0,0,1,0,0
2024-11-05 3:00,75.01075269,9.647311828,53541,,1,0,0,0,1,0,0
2024-11-05 4:00,76.35483871,9.3,53146,,1,0,0,0,1,0,0
2024-11-05 5:00,78.4516129,8.891397849,53537,,1,0,0,0,1,0,0
2024-11-05 6:00,80.51612903,8.502150538,54866,,1,0,0,0,1,0,0
2024-11-05 7:00,81.59139785,8.309677419,58114,,1,0,0,0,1,0,0
2024-11-05 8:00,79.92473118,8.825806452,61805,,1,0,0,0,1,0,0
2024-11-05 9:00,72.94623656,10.2516129,64134,,1,0,0,0,1,0,0
2024-11-05 10:00,64.76344086,11.75053763,62298,,1,0,0,0,1,0,0
2024-11-05 11:00,58.86021505,13.09247312,58866,,1,0,0,0,1,0,0
2024-11-05 12:00,54.6344086,14.28172043,56060,,1,0,0,0,1,0,0
2024-11-05 13:00,51.59139785,15.14408602,53026,,1,0,0,0,1,0,0
2024-11-05 14:00,49.84946237,15.49569892,56712,,1,0,0,0,1,0,0
2024-11-05 15:00,48.58064516,15.48064516,59507,,1,0,0,0,1,0,0
2024-11-05 16:00,48.97849462,14.79677419,62650,,1,0,0,0,1,0,0
2024-11-05 17:00,51.5483871,13.39354839,66421,,1,0,0,0,1,0,0
2024-11-05 18:00,55.13978495,12.05268817,67935,,1,0,0,0,1,0,0
2024-11-05 19:00,55.7311828,11.22903226,68166,,1,0,0,0,1,0,0
2024-11-05 20:00,56.17204301,10.42580645,67145,,1,0,0,0,1,0,0
2024-11-05 21:00,56.40860215,9.73655914,64998,,1,0,0,0,1,0,0
2024-11-05 22:00,57.37634409,9.04516129,63098,,1,0,0,0,1,0,0
2024-11-05 23:00,58.10752688,8.353763441,62322,,1,0,0,0,1,0,0
2024-11-06 0:00,59.91397849,7.631182796,61627,,1,0,0,0,1,0,0
2024-11-06 1:00,60.70967742,7.032258065,56939,,1,0,0,0,1,0,0
2024-11-06 2:00,61.46236559,6.515053763,54911,,1,0,0,0,1,0,0
2024-11-06 3:00,63.2688172,5.908602151,54178,,1,0,0,0,1,0,0
2024-11-06 4:00,63.83870968,5.443010753,53710,,1,0,0,0,1,0,0
2024-11-06 5:00,65.86021505,4.867741935,54088,,1,0,0,0,1,0,0
2024-11-06 6:00,68.39784946,4.292473118,55644,,1,0,0,0,1,0,0
2024-11-06 7:00,69.64516129,3.977419355,58976,,1,0,0,0,1,0,0
2024-11-06 8:00,65.25806452,5.388172043,62672,,1,0,0,0,1,0,0
2024-11-06 9:00,53.38709677,8.203225806,63420,,1,0,0,0,1,0,0
2024-11-06 10:00,42,10.23225806,60430,,1,0,0,0,1,0,0
2024-11-06 11:00,35.30107527,11.62150538,57829,,1,0,0,0,1,0,0
2024-11-06 12:00,32.34782609,12.63978495,55371,,1,0,0,0,1,0,0
2024-11-06 13:00,30.77173913,13.24193548,52569,,1,0,0,0,1,0,0
2024-11-06 14:00,30.35869565,13.54408602,56286,,1,0,0,0,1,0,0
2024-11-06 15:00,30.85869565,13.55053763,59153,,1,0,0,0,1,0,0
2024-11-06 16:00,32.38043478,13.00652174,62772,,1,0,0,0,1,0,0
2024-11-06 17:00,39.01075269,11.37526882,66726,,1,0,0,0,1,0,0
2024-11-06 18:00,48.39784946,9.264516129,68029,,1,0,0,0,1,0,0
2024-11-06 19:00,56.07526882,7.801075269,68529,,1,0,0,0,1,0,0
2024-11-06 20:00,60.8172043,6.792473118,67277,,1,0,0,0,1,0,0
2024-11-06 21:00,65.68817204,5.82688172,65531,,1,0,0,0,1,0,0
2024-11-06 22:00,68.91397849,5.188172043,63643,,1,0,0,0,1,0,0
2024-11-06 23:00,72.97849462,4.538709677,63124,,1,0,0,0,1,0,0
2024-11-07 0:00,75.6344086,3.890322581,61986,,1,0,0,0,1,0,0
2024-11-07 1:00,78.82795699,3.329032258,57951,,1,0,0,0,1,0,0
2024-11-07 2:00,80.22580645,2.901075269,56035,,1,0,0,0,1,0,0
2024-11-07 3:00,82.23655914,2.550537634,54952,,1,0,0,0,1,0,0
2024-11-07 4:00,83.39784946,2.2,54487,,1,0,0,0,1,0,0
2024-11-07 5:00,84.96774194,1.850537634,54936,,1,0,0,0,1,0,0
2024-11-07 6:00,85.56989247,1.692473118,56819,,1,0,0,0,1,0,0
2024-11-07 7:00,85.80645161,1.584946237,60300,,1,0,0,0,1,0,0
2024-11-07 8:00,83.67741935,2.865591398,64040,,1,0,0,0,1,0,0
2024-11-07 9:00,71.96774194,5.916129032,65415,,1,0,0,0,1,0,0
2024-11-07 10:00,59.40860215,8.855913978,62495,,1,0,0,0,1,0,0
2024-11-07 11:00,50.04301075,11.54623656,59661,,1,0,0,0,1,0,0
2024-11-07 12:00,45.29032258,13.60967742,57306,,1,0,0,0,1,0,0
2024-11-07 13:00,42.61290323,15.12795699,54225,,1,0,0,0,1,0,0
2024-11-07 14:00,42.11827957,15.98602151,57782,,1,0,0,0,1,0,0
2024-11-07 15:00,41.87096774,16.16774194,60814,,1,0,0,0,1,0,0
2024-11-07 16:00,45.21505376,15.5827957,64503,,1,0,0,0,1,0,0
2024-11-07 17:00,53.93548387,13.70645161,68018,,1,0,0,0,1,0,0
2024-11-07 18:00,64.87096774,11.28602151,69238,,1,0,0,0,1,0,0
2024-11-07 19:00,71.60215054,9.749462366,69485,,1,0,0,0,1,0,0
2024-11-07 20:00,76.70967742,8.630107527,68287,,1,0,0,0,1,0,0
2024-11-07 21:00,80.08602151,7.862365591,66286,,1,0,0,0,1,0,0
2024-11-07 22:00,82.61290323,7.306451613,64193,,1,0,0,0,1,0,0
2024-11-07 23:00,84.20430108,6.844086022,63572,,1,0,0,0,1,0,0
2024-11-08 0:00,86.04301075,6.506451613,61161,,1,0,0,0,1,0,0
2024-11-08 1:00,87.48387097,6.139784946,58348,,1,0,0,0,1,0,0
2024-11-08 2:00,87.92473118,5.825806452,56197,,1,0,0,0,1,0,0
2024-11-08 3:00,88.90322581,5.530107527,54914,,1,0,0,0,1,0,0
2024-11-08 4:00,89.60215054,5.244086022,54550,,1,0,0,0,1,0,0
2024-11-08 5:00,90.35483871,5.025806452,54923,,1,0,0,0,1,0,0
2024-11-08 6:00,90.74193548,4.95483871,56590,,1,0,0,0,1,0,0
2024-11-08 7:00,91.25806452,4.765591398,59901,,1,0,0,0,1,0,0
2024-11-08 8:00,89.79569892,5.748387097,63870,,1,0,0,0,1,0,0
2024-11-08 9:00,81.11827957,8.311827957,65530,,1,0,0,0,1,0,0
2024-11-08 10:00,71.2688172,11.12580645,63075,,1,0,0,0,1,0,0
2024-11-08 11:00,62.25806452,13.82580645,60506,,1,0,0,0,1,0,0
2024-11-08 12:00,56.25806452,15.74946237,58155,,1,0,0,0,1,0,0
2024-11-08 13:00,52.47311828,16.95913978,55485,,1,0,0,0,1,0,0
2024-11-08 14:00,51.70967742,17.38709677,59201,,1,0,0,0,1,0,0
2024-11-08 15:00,52.15053763,17.28817204,62113,,1,0,0,0,1,0,0
2024-11-08 16:00,54.13978495,16.67634409,64896,,1,0,0,0,1,0,0
2024-11-08 17:00,61.87096774,15.02795699,67309,,1,0,0,0,1,0,0
2024-11-08 18:00,70.46236559,13.14408602,67692,,1,0,0,0,1,0,0
2024-11-08 19:00,75.61290323,11.97419355,67482,,1,0,0,0,1,0,0
2024-11-08 20:00,79.37634409,11.09569892,66302,,1,0,0,0,1,0,0
2024-11-08 21:00,82.02150538,10.50215054,64436,,1,0,0,0,1,0,0
2024-11-08 22:00,84,10.03870968,62498,,1,0,0,0,1,0,0
2024-11-08 23:00,85.49462366,9.643010753,62292,,1,0,0,0,1,0,0
2024-11-09 0:00,87.29032258,9.186021505,56072,,0,1,0,0,1,0,0
2024-11-09 1:00,88.74193548,8.784946237,57371,,0,1,0,0,1,0,0
2024-11-09 2:00,89.82795699,8.282795699,55230,,0,1,0,0,1,0,0
2024-11-09 3:00,90.72043011,7.891397849,53872,,0,1,0,0,1,0,0
2024-11-09 4:00,91.49462366,7.582795699,53072,,0,1,0,0,1,0,0
2024-11-09 5:00,92.13978495,7.339784946,53176,,0,1,0,0,1,0,0
2024-11-09 6:00,92.4516129,7.106451613,53945,,0,1,0,0,1,0,0
2024-11-09 7:00,93.35483871,6.922580645,55305,,0,1,0,0,1,0,0
2024-11-09 8:00,92.56989247,7.704301075,55572,,0,1,0,0,1,0,0
2024-11-09 9:00,86.39784946,10.03655914,53640,,0,1,0,0,1,0,0
2024-11-09 10:00,77.31182796,12.79247312,50584,,0,1,0,0,1,0,0
2024-11-09 11:00,67.32258065,15.39247312,48211,,0,1,0,0,1,0,0
2024-11-09 12:00,59.34408602,17.34301075,46723,,0,1,0,0,1,0,0
2024-11-09 13:00,54.79569892,18.30645161,46541,,0,1,0,0,1,0,0
2024-11-09 14:00,52.89247312,18.57096774,49567,,0,1,0,0,1,0,0
2024-11-09 15:00,53.2688172,18.48387097,51433,,0,1,0,0,1,0,0
2024-11-09 16:00,56.59139785,17.83333333,53746,,0,1,0,0,1,0,0
2024-11-09 17:00,63.68817204,16.29032258,56013,,0,1,0,0,1,0,0
2024-11-09 18:00,72.40860215,14.30537634,58085,,0,1,0,0,1,0,0
2024-11-09 19:00,78.47311828,13.00322581,59156,,0,1,0,0,1,0,0
2024-11-09 20:00,82.76344086,12.08064516,58754,,0,1,0,0,1,0,0
2024-11-09 21:00,85.21505376,11.44301075,58212,,0,1,0,0,1,0,0
2024-11-09 22:00,87,10.95913978,57027,,0,1,0,0,1,0,0
2024-11-09 23:00,88.21505376,10.51505376,57053,,0,1,0,0,1,0,0
2024-11-10 0:00,89.22580645,10.10645161,54999,,0,1,0,0,1,0,0
2024-11-10 1:00,89.97849462,9.8,52937,,0,1,0,0,1,0,0
2024-11-10 2:00,89.92473118,9.813978495,50727,,0,1,0,0,1,0,0
2024-11-10 3:00,89.92473118,9.815053763,49509,,0,1,0,0,1,0,0
2024-11-10 4:00,90,9.768817204,48855,,0,1,0,0,1,0,0
2024-11-10 5:00,90.22580645,9.768817204,49105,,0,1,0,0,1,0,0
2024-11-10 6:00,89.92473118,9.867741935,50048,,0,1,0,0,1,0,0
2024-11-10 7:00,90.02150538,9.935483871,51195,,0,1,0,0,1,0,0
2024-11-10 8:00,90.09677419,10.36344086,51794,,0,1,0,0,1,0,0
2024-11-10 9:00,86.89247312,11.61505376,51742,,0,1,0,0,1,0,0
2024-11-10 10:00,81.51612903,13.14301075,51127,,0,1,0,0,1,0,0
2024-11-10 11:00,73.94623656,14.88387097,49386,,0,1,0,0,1,0,0
2024-11-10 12:00,68.07526882,16.45376344,48254,,0,1,0,0,1,0,0
2024-11-10 13:00,63.60215054,17.5516129,48137,,0,1,0,0,1,0,0
2024-11-10 14:00,61.50537634,18.09892473,48973,,0,1,0,0,1,0,0
2024-11-10 15:00,60.1827957,18.33333333,49734,,0,1,0,0,1,0,0
2024-11-10 16:00,61.49462366,18.02688172,50914,,0,1,0,0,1,0,0
2024-11-10 17:00,68.52688172,16.57849462,54243,,0,1,0,0,1,0,0
2024-11-10 18:00,77.5483871,14.54516129,57702,,0,1,0,0,1,0,0
2024-11-10 19:00,82.7311828,13.2655914,59260,,0,1,0,0,1,0,0
2024-11-10 20:00,86.24731183,12.37956989,58819,,0,1,0,0,1,0,0
2024-11-10 21:00,88.62365591,11.58602151,58219,,0,1,0,0,1,0,0
2024-11-10 22:00,90.20430108,10.91075269,57070,,0,1,0,0,1,0,0
2024-11-10 23:00,91.43010753,10.29569892,56261,,0,1,0,0,1,0,0
2024-11-11 0:00,92.19354839,9.811827957,60880,,1,0,0,0,1,0,0
2024-11-11 1:00,92.8172043,9.379569892,51960,,1,0,0,0,1,0,0
2024-11-11 2:00,93.23655914,9.064516129,49985,,1,0,0,0,1,0,0
2024-11-11 3:00,93.53763441,8.731182796,48904,,1,0,0,0,1,0,0
2024-11-11 4:00,93.83870968,8.410752688,48685,,1,0,0,0,1,0,0
2024-11-11 5:00,94,8.158064516,49313,,1,0,0,0,1,0,0
2024-11-11 6:00,94.41935484,7.877419355,51348,,1,0,0,0,1,0,0
2024-11-11 7:00,94.27956989,7.805376344,55354,,1,0,0,0,1,0,0
2024-11-11 8:00,93.55913978,8.474193548,60543,,1,0,0,0,1,0,0
2024-11-11 9:00,89.38709677,10.48709677,64261,,1,0,0,0,1,0,0
2024-11-11 10:00,80.3655914,12.98064516,62463,,1,0,0,0,1,0,0
2024-11-11 11:00,68.7311828,15.60860215,59483,,1,0,0,0,1,0,0
2024-11-11 12:00,59.29032258,17.84408602,56756,,1,0,0,0,1,0,0
2024-11-11 13:00,52.89247312,19.16774194,54097,,1,0,0,0,1,0,0
2024-11-11 14:00,50.67741935,19.83333333,58260,,1,0,0,0,1,0,0
2024-11-11 15:00,50.19354839,19.97634409,61119,,1,0,0,0,1,0,0
2024-11-11 16:00,53.04301075,19.41290323,64025,,1,0,0,0,1,0,0
2024-11-11 17:00,61.41935484,17.50752688,66913,,1,0,0,0,1,0,0
2024-11-11 18:00,72.27956989,15.23655914,67743,,1,0,0,0,1,0,0
2024-11-11 19:00,78.31182796,13.94193548,67759,,1,0,0,0,1,0,0
2024-11-11 20:00,82.93548387,12.95268817,67023,,1,0,0,0,1,0,0
2024-11-11 21:00,86.50537634,12.21075269,65146,,1,0,0,0,1,0,0
2024-11-11 22:00,88.89247312,11.52043011,63216,,1,0,0,0,1,0,0
2024-11-11 23:00,90.86021505,10.95698925,62649,,1,0,0,0,1,0,0
2024-11-12 0:00,92,10.54193548,61335,,1,0,0,0,1,0,0
2024-11-12 1:00,92.52688172,10.33010753,57057,,1,0,0,0,1,0,0
2024-11-12 2:00,92.53763441,10.34301075,55103,,1,0,0,0,1,0,0
2024-11-12 3:00,92.04301075,10.30322581,53993,,1,0,0,0,1,0,0
2024-11-12 4:00,91.72043011,10.3483871,53375,,1,0,0,0,1,0,0
2024-11-12 5:00,92,10.28387097,53728,,1,0,0,0,1,0,0
2024-11-12 6:00,91.50537634,10.24301075,55533,,1,0,0,0,1,0,0
2024-11-12 7:00,91.77419355,10.03010753,58865,,1,0,0,0,1,0,0
2024-11-12 8:00,91.33333333,10.48817204,63069,,1,0,0,0,1,0,0
2024-11-12 9:00,84.21505376,12.71612903,65323,,1,0,0,0,1,0,0
2024-11-12 10:00,71.6344086,15.17634409,62853,,1,0,0,0,1,0,0
2024-11-12 11:00,58.59139785,17.1655914,59966,,1,0,0,0,1,0,0
2024-11-12 12:00,51.20430108,18.30752688,57493,,1,0,0,0,1,0,0
2024-11-12 13:00,47.05376344,19.15913978,54650,,1,0,0,0,1,0,0
2024-11-12 14:00,44.59139785,19.61182796,58554,,1,0,0,0,1,0,0
2024-11-12 15:00,44.11827957,19.58172043,61288,,1,0,0,0,1,0,0
2024-11-12 16:00,45.92473118,18.91935484,64111,,1,0,0,0,1,0,0
2024-11-12 17:00,52.83870968,16.9516129,66983,,1,0,0,0,1,0,0
2024-11-12 18:00,62.82795699,14.6483871,67979,,1,0,0,0,1,0,0
2024-11-12 19:00,69.08602151,13.15913978,67928,,1,0,0,0,1,0,0
2024-11-12 20:00,73.65591398,12.09354839,67758,,1,0,0,0,1,0,0
2024-11-12 21:00,77.02173913,11.14456522,65892,,1,0,0,0,1,0,0
2024-11-12 22:00,80.38043478,10.3076087,63863,,1,0,0,0,1,0,0
2024-11-12 23:00,83.40217391,9.510869565,62905,,1,0,0,0,1,0,0
2024-11-13 0:00,85.7826087,8.948913043,61272,,1,0,0,0,1,0,0
2024-11-13 1:00,87.05434783,8.47826087,57464,,1,0,0,0,1,0,0
2024-11-13 2:00,88.31521739,8.065217391,55485,,1,0,0,0,1,0,0
2024-11-13 3:00,89.42391304,7.691304348,54350,,1,0,0,0,1,0,0
2024-11-13 4:00,89.77173913,7.459782609,53950,,1,0,0,0,1,0,0
2024-11-13 5:00,90.30434783,7.213043478,54306,,1,0,0,0,1,0,0
2024-11-13 6:00,90.79347826,7.119565217,55849,,1,0,0,0,1,0,0
2024-11-13 7:00,90.43478261,7.09673913,59395,,1,0,0,0,1,0,0
2024-11-13 8:00,89.54347826,7.902173913,63478,,1,0,0,0,1,0,0
2024-11-13 9:00,83.17391304,10.3,65276,,1,0,0,0,1,0,0
2024-11-13 10:00,72.39130435,13.1326087,62499,,1,0,0,0,1,0,0
2024-11-13 11:00,62.27956989,15.96774194,59902,,1,0,0,0,1,0,0
2024-11-13 12:00,56.74193548,17.96129032,57971,,1,0,0,0,1,0,0
2024-11-13 13:00,52.62365591,18.94623656,55848,,1,0,0,0,1,0,0
2024-11-13 14:00,50.24731183,19.38172043,59721,,1,0,0,0,1,0,0
2024-11-13 15:00,49.50537634,19.32688172,62467,,1,0,0,0,1,0,0
2024-11-13 16:00,51.49462366,18.82150538,64819,,1,0,0,0,1,0,0
2024-11-13 17:00,58.80645161,17.1,66986,,1,0,0,0,1,0,0
2024-11-13 18:00,67.66666667,15.03763441,67459,,1,0,0,0,1,0,0
2024-11-13 19:00,73.27956989,13.79247312,67320,,1,0,0,0,1,0,0
2024-11-13 20:00,77.35483871,12.88817204,67195,,1,0,0,0,1,0,0
2024-11-13 21:00,80.43010753,12.16021505,65728,,1,0,0,0,1,0,0
2024-11-13 22:00,82.32258065,11.63763441,63782,,1,0,0,0,1,0,0
2024-11-13 23:00,84.30107527,11.10215054,62856,,1,0,0,0,1,0,0
2024-11-14 0:00,85.51612903,10.70645161,61799,,1,0,0,0,1,0,0
2024-11-14 1:00,86.53763441,10.5,57488,,1,0,0,0,1,0,0
2024-11-14 2:00,87.58064516,10.19354839,55563,,1,0,0,0,1,0,0
2024-11-14 3:00,88.4516129,9.990322581,54383,,1,0,0,0,1,0,0
2024-11-14 4:00,88.64516129,9.852688172,54043,,1,0,0,0,1,0,0
2024-11-14 5:00,88.98924731,9.667741935,54407,,1,0,0,0,1,0,0
2024-11-14 6:00,89.2688172,9.510752688,56103,,1,0,0,0,1,0,0
2024-11-14 7:00,88.88172043,9.544086022,59362,,1,0,0,0,1,0,0
2024-11-14 8:00,87.56989247,10.35053763,62846,,1,0,0,0,1,0,0
2024-11-14 9:00,81.91397849,12.09569892,66510,,1,0,0,0,1,0,0
2024-11-14 10:00,74.29032258,14.09462366,65951,,1,0,0,0,1,0,0
2024-11-14 11:00,66.80645161,15.95268817,64718,,1,0,0,0,1,0,0
2024-11-14 12:00,62.07526882,17.14086022,63095,,1,0,0,0,1,0,0
2024-11-14 13:00,59.08602151,18.03763441,59981,,1,0,0,0,1,0,0
2024-11-14 14:00,58.32258065,18.19032258,64902,,1,0,0,0,1,0,0
2024-11-14 15:00,60.78494624,17.85806452,68032,,1,0,0,0,1,0,0
2024-11-14 16:00,65.33333333,17.22043011,68997,,1,0,0,0,1,0,0
2024-11-14 17:00,71.76344086,16.17526882,69516,,1,0,0,0,1,0,0
2024-11-14 18:00,77.89247312,15.10967742,69499,,1,0,0,0,1,0,0
2024-11-14 19:00,81.34408602,14.50107527,69076,,1,0,0,0,1,0,0
2024-11-14 20:00,83.64516129,14.08494624,68174,,1,0,0,0,1,0,0
2024-11-14 21:00,85.52173913,13.74130435,66113,,1,0,0,0,1,0,0
2024-11-14 22:00,86.2688172,13.55591398,63991,,1,0,0,0,1,0,0
2024-11-14 23:00,87.66304348,13.26630435,63337,,1,0,0,0,1,0,0
2024-11-15 0:00,88.2688172,13.09354839,61385,,1,0,0,0,1,0,0
2024-11-15 1:00,89,12.87956989,57937,,1,0,0,0,1,0,0
2024-11-15 2:00,89.84946237,12.75591398,55846,,1,0,0,0,1,0,0
2024-11-15 3:00,90.40860215,12.69354839,54575,,1,0,0,0,1,0,0
2024-11-15 4:00,90.46236559,12.70645161,53973,,1,0,0,0,1,0,0
2024-11-15 5:00,91.34408602,12.62795699,54306,,1,0,0,0,1,0,0
2024-11-15 6:00,92.02150538,12.59032258,56012,,1,0,0,0,1,0,0
2024-11-15 7:00,92.08602151,12.62150538,59319,,1,0,0,0,1,0,0
2024-11-15 8:00,92.13978495,12.8,63486,,1,0,0,0,1,0,0
2024-11-15 9:00,90.33333333,13.51935484,67652,,1,0,0,0,1,0,0
2024-11-15 10:00,85.09677419,14.6827957,67265,,1,0,0,0,1,0,0
2024-11-15 11:00,79.1827957,15.95806452,65905,,1,0,0,0,1,0,0
2024-11-15 12:00,73.36956522,17.0688172,64285,,1,0,0,0,1,0,0
2024-11-15 13:00,67.93548387,18.03763441,60659,,1,0,0,0,1,0,0
2024-11-15 14:00,64.30107527,18.68924731,62972,,1,0,0,0,1,0,0
2024-11-15 15:00,61.84946237,19.05806452,64490,,1,0,0,0,1,0,0
2024-11-15 16:00,62.47311828,18.76344086,65823,,1,0,0,0,1,0,0
2024-11-15 17:00,66.8172043,17.66129032,66733,,1,0,0,0,1,0,0
2024-11-15 18:00,73.41935484,16.21827957,66852,,1,0,0,0,1,0,0
2024-11-15 19:00,78.12903226,15.26344086,66539,,1,0,0,0,1,0,0
2024-11-15 20:00,80.3655914,14.72258065,65934,,1,0,0,0,1,0,0
2024-11-15 21:00,81.41935484,14.38494624,64511,,1,0,0,0,1,0,0
2024-11-15 22:00,81.80645161,14.12258065,62873,,1,0,0,0,1,0,0
2024-11-15 23:00,83.34408602,13.73548387,62560,,1,0,0,0,1,0,0
2024-11-16 0:00,84.58064516,13.46236559,56863,,0,1,0,0,1,0,0
2024-11-16 1:00,86.33333333,13.14623656,57757,,0,1,0,0,1,0,0
2024-11-16 2:00,86.68817204,13.09247312,55568,,0,1,0,0,1,0,0
2024-11-16 3:00,86.2688172,13.26774194,54135,,0,1,0,0,1,0,0
2024-11-16 4:00,86.84946237,13.16666667,53071,,0,1,0,0,1,0,0
2024-11-16 5:00,87.50537634,13.05053763,53079,,0,1,0,0,1,0,0
2024-11-16 6:00,88.13978495,12.89784946,53805,,0,1,0,0,1,0,0
2024-11-16 7:00,89.09677419,12.51397849,55433,,0,1,0,0,1,0,0
2024-11-16 8:00,89.21505376,12.75806452,55908,,0,1,0,0,1,0,0
2024-11-16 9:00,81.94623656,15,54854,,0,1,0,0,1,0,0
2024-11-16 10:00,72.17204301,17.51827957,52323,,0,1,0,0,1,0,0
2024-11-16 11:00,64.78494624,19.38709677,50896,,0,1,0,0,1,0,0
2024-11-16 12:00,59.53763441,20.57204301,49534,,0,1,0,0,1,0,0
2024-11-16 13:00,56.04301075,21.44946237,48209,,0,1,0,0,1,0,0
2024-11-16 14:00,55.11827957,21.80215054,49353,,0,1,0,0,1,0,0
2024-11-16 15:00,56.79569892,21.55591398,51878,,0,1,0,0,1,0,0
2024-11-16 16:00,61.8172043,20.57741935,55599,,0,1,0,0,1,0,0
2024-11-16 17:00,69.5483871,19.02365591,58313,,0,1,0,0,1,0,0
2024-11-16 18:00,76.47311828,17.77204301,59645,,0,1,0,0,1,0,0
2024-11-16 19:00,80.52688172,17.13548387,60205,,0,1,0,0,1,0,0
